OTIDES 100 2 0  1 11 021         -0.01219990     0.00000000           18i+     11101  055.5655 
OTIDES 100 2 0  1  1-112         -0.01176698    -0.02376708           Sa        1092  056.5545 
OTIDES 100 3 0  1  1-112          0.03721773    -0.03588334           Sa        1092  056.5545 
OTIDES 100 4 0  1  1-112         -0.00041578    -0.00005940           Sa        1092  056.5545 
OTIDES 100 5 0  1  1-112          0.00081999    -0.00000372           Sa        1092  056.5545 
OTIDES 100 6 0  1  1-112         -0.00064074     0.00086940           Sa        1092  056.5545 
OTIDES 100 7 0  1  1-112          0.00066300     0.00036400           Sa        1092  056.5545 
OTIDES 100 8 0  1  1-112         -0.00021400    -0.00012200           Sa        1092  056.5545 
OTIDES-10012 2 -1 20 011      0.12896003E-04-0.56481405E-05           Mf -   3020101  075.5555 
OTIDES 10012 3 -1 20 011      0.56426220E-06 0.87976390E-06           Mf +   2020101  075.5555 
OTIDES-10012 3 -1 20 011      0.27912670E-06-0.23476410E-06           Mf -   3020101  075.5555 
OTIDES 10012 4 -1 20 011      0.34444280E-07 0.77220711E-08           Mf +   2020101  075.5555 
OTIDES-10012 4 -1 20 011     -0.13545000E-09-0.14469899E-07           Mf -   3020101  075.5555 
OTIDES 10012 5 -1 20 011      0.28678364E-08 0.22127180E-08           Mf +   2020101  075.5555 
OTIDES-10012 5 -1 20 011     -0.28502656E-08 0.77326600E-09           Mf -   3020101  075.5555 
OTIDES 10012 6 -1 20 011     -0.11262238E-10 0.61107450E-10           Mf +   2020101  075.5555 
OTIDES-10012 6 -1 20 011     -0.19850752E-10 0.34875805E-09           Mf -   3020101  075.5555 
OTIDES 10012 7 -1 20 011      0.16047074E-10 0.25062650E-11           Mf +   2020101  075.5555 
OTIDES-10012 7 -1 20 011     -0.12792026E-10-0.15403200E-12           Mf -   3020101  075.5555 
OTIDES 10012 8 -1 20 011     -0.16510075E-11 0.17083970E-11           Mf +   2020101  075.5555 
OTIDES-10012 8 -1 20 011     -0.42557935E-11-0.30379250E-11           Mf -   3020101  075.5555 
OTIDES 10012 9 -1 20 011     -0.43393090E-12 0.24204615E-12           Mf +   2020101  075.5555 
OTIDES-10012 9 -1 20 011     -0.69205900E-13-0.34478450E-13           Mf -   3020101  075.5555 
OTIDES 1001210 -1 20 011     -0.27674380E-14 0.25763670E-13           Mf +   2020101  075.5555 
OTIDES-1001210 -1 20 011     -0.81890820E-14 0.27139400E-14           Mf -   3020101  075.5555 
OTIDES 1001211 -1 20 011      0.72338340E-14 0.28295635E-14           Mf +   2020101  075.5555 
OTIDES-1001211 -1 20 011     -0.20781190E-14-0.38108935E-14           Mf -   3020101  075.5555 
OTIDES 1001212 -1 20 011     -0.11935180E-14-0.91327745E-15           Mf +   2020101  075.5555 
OTIDES-1001212 -1 20 011     -0.11733790E-14 0.10402675E-14           Mf -   3020101  075.5555 
OTIDES 10013 0 -1 20 011      0.87345141E-04-0.47387430E-03           Mf +   2020101  075.5555 
OTIDES 10013 1 -1 20 011     -0.15381624E-03 0.92283210E-04           Mf +   2020101  075.5555 
OTIDES-10013 1 -1 20 011     -0.99142465E-04-0.15288819E-03           Mf -   3020101  075.5555 
OTIDES 10013 2 -1 20 011     -0.20874800E-05 0.33065010E-05           Mf +   2020101  075.5555 
OTIDES-10013 2 -1 20 011      0.88692012E-07-0.83170190E-05           Mf -   3020101  075.5555 
OTIDES 10013 3 -1 20 011      0.16079075E-06-0.45033255E-06           Mf +   2020101  075.5555 
OTIDES-10013 3 -1 20 011     -0.53928150E-07 0.43451750E-07           Mf -   3020101  075.5555 
OTIDES 10013 4 -1 20 011      0.84779935E-08 0.17169315E-07           Mf +   2020101  075.5555 
OTIDES-10013 4 -1 20 011     -0.13736277E-07 0.40937500E-09           Mf -   3020101  075.5555 
OTIDES 10013 5 -1 20 011      0.16004013E-08-0.15756070E-08           Mf +   2020101  075.5555 
OTIDES-10013 5 -1 20 011     -0.16704537E-08 0.44643600E-09           Mf -   3020101  075.5555 
OTIDES 10013 6 -1 20 011     -0.10140650E-10-0.10183250E-11           Mf +   2020101  075.5555 
OTIDES-10013 6 -1 20 011     -0.12736905E-09-0.31791775E-10           Mf -   3020101  075.5555 
OTIDES 10013 7 -1 20 011      0.13070455E-10 0.32587515E-11           Mf +   2020101  075.5555 
OTIDES-10013 7 -1 20 011      0.86884499E-12 0.83452685E-11           Mf -   3020101  075.5555 
OTIDES 10013 8 -1 20 011     -0.38963850E-12-0.25704414E-12           Mf +   2020101  075.5555 
OTIDES-10013 8 -1 20 011      0.20606535E-11-0.29151756E-12           Mf -   3020101  075.5555 
OTIDES 10013 9 -1 20 011     -0.27151425E-13 0.48629085E-13           Mf +   2020101  075.5555 
OTIDES-10013 9 -1 20 011      0.40388615E-13-0.22312875E-13           Mf -   3020101  075.5555 
OTIDES 1001310 -1 20 011      0.12571333E-13-0.62072135E-14           Mf +   2020101  075.5555 
OTIDES-1001310 -1 20 011      0.37088575E-14 0.97170165E-14           Mf -   3020101  075.5555 
OTIDES 1001311 -1 20 011      0.88160130E-15-0.39184390E-15           Mf +   2020101  075.5555 
OTIDES-1001311 -1 20 011      0.55419770E-15 0.20576460E-15           Mf -   3020101  075.5555 
OTIDES 1001312 -1 20 011     -0.19680145E-15 0.11930583E-15           Mf +   2020101  075.5555 
OTIDES-1001312 -1 20 011     -0.51356550E-16 0.20274887E-15           Mf -   3020101  075.5555 
OTIDES 1001313 -1 20 011     -0.61177750E-16-0.41398580E-16           Mf +   2020101  075.5555 
OTIDES-1001313 -1 20 011     -0.56181050E-16 0.16239600E-16           Mf -   3020101  075.5555 
OTIDES 10014 0 -1 20 011     -0.14250700E-03 0.46269670E-03           Mf +   2020101  075.5555 
OTIDES 10014 1 -1 20 011     -0.46887250E-04-0.47438145E-04           Mf +   2020101  075.5555 
OTIDES-10014 1 -1 20 011     -0.21560800E-04-0.78129255E-04           Mf -   3020101  075.5555 
OTIDES 10014 2 -1 20 011     -0.21789620E-05 0.58841350E-06           Mf +   2020101  075.5555 
OTIDES-10014 2 -1 20 011      0.34801140E-05-0.27985455E-05           Mf -   3020101  075.5555 
OTIDES 10014 3 -1 20 011     -0.84253050E-07 0.14174420E-06           Mf +   2020101  075.5555 
OTIDES-10014 3 -1 20 011      0.30784325E-06-0.31748730E-06           Mf -   3020101  075.5555 
OTIDES 10014 4 -1 20 011      0.26230700E-08-0.16225070E-07           Mf +   2020101  075.5555 
OTIDES-10014 4 -1 20 011      0.24942580E-07-0.52951700E-08           Mf -   3020101  075.5555 
OTIDES 10014 5 -1 20 011      0.99766360E-09 0.41953015E-09           Mf +   2020101  075.5555 
OTIDES-10014 5 -1 20 011      0.30417840E-09 0.86625385E-09           Mf -   3020101  075.5555 
OTIDES 10014 6 -1 20 011      0.68870110E-10-0.13230700E-10           Mf +   2020101  075.5555 
OTIDES-10014 6 -1 20 011      0.10959069E-09-0.12040880E-09           Mf -   3020101  075.5555 
OTIDES 10014 7 -1 20 011      0.22184045E-11 0.85866620E-11           Mf +   2020101  075.5555 
OTIDES-10014 7 -1 20 011      0.98416955E-11-0.35422380E-11           Mf -   3020101  075.5555 
OTIDES 10014 8 -1 20 011      0.59913030E-12-0.30176463E-12           Mf +   2020101  075.5555 
OTIDES-10014 8 -1 20 011      0.96571670E-12 0.29710067E-12           Mf -   3020101  075.5555 
OTIDES 10014 9 -1 20 011     -0.45362080E-13 0.54531290E-13           Mf +   2020101  075.5555 
OTIDES-10014 9 -1 20 011      0.20804540E-13 0.35229800E-14           Mf -   3020101  075.5555 
OTIDES 1001410 -1 20 011     -0.14744805E-14 0.73580960E-14           Mf +   2020101  075.5555 
OTIDES-1001410 -1 20 011      0.45857051E-15-0.34572040E-14           Mf -   3020101  075.5555 
OTIDES 1001411 -1 20 011      0.54407495E-15-0.50442265E-15           Mf +   2020101  075.5555 
OTIDES-1001411 -1 20 011     -0.14454765E-15 0.51517535E-15           Mf -   3020101  075.5555 
OTIDES 1001412 -1 20 011     -0.10952790E-16-0.24442198E-16           Mf +   2020101  075.5555 
OTIDES-1001412 -1 20 011      0.26539700E-16 0.16640172E-16           Mf -   3020101  075.5555 
OTIDES 1001413 -1 20 011      0.31487055E-17-0.75166865E-17           Mf +   2020101  075.5555 
OTIDES-1001413 -1 20 011     -0.13280065E-17 0.10568543E-16           Mf -   3020101  075.5555 
OTIDES 1001414 -1 20 011      0.35405685E-18-0.68647945E-18           Mf +   2020101  075.5555 
OTIDES-1001414 -1 20 011     -0.11696245E-18 0.26746515E-18           Mf -   3020101  075.5555 
OTIDES 10015 0 -1 20 011     -0.14781260E-02-0.84893380E-03           Mf +   2020101  075.5555 
OTIDES 10015 1 -1 20 011     -0.43740520E-04 0.46968005E-04           Mf +   2020101  075.5555 
OTIDES-10015 1 -1 20 011      0.90137080E-04-0.20721595E-04           Mf -   3020101  075.5555 
OTIDES 10015 2 -1 20 011     -0.12126565E-05 0.59871075E-05           Mf +   2020101  075.5555 
OTIDES-10015 2 -1 20 011      0.55098225E-05-0.49647025E-05           Mf -   3020101  075.5555 
OTIDES 10015 3 -1 20 011     -0.24593896E-06-0.31971530E-06           Mf +   2020101  075.5555 
OTIDES-10015 3 -1 20 011      0.27986484E-06-0.21943710E-06           Mf -   3020101  075.5555 
OTIDES 10015 4 -1 20 011     -0.85808245E-08 0.50938650E-08           Mf +   2020101  075.5555 
OTIDES-10015 4 -1 20 011      0.14326246E-07-0.15317415E-07           Mf -   3020101  075.5555 
OTIDES 10015 5 -1 20 011      0.17330557E-09 0.72135620E-09           Mf +   2020101  075.5555 
OTIDES-10015 5 -1 20 011      0.23394342E-09 0.34480680E-09           Mf -   3020101  075.5555 
OTIDES 10015 6 -1 20 011      0.47328070E-10 0.66769315E-10           Mf +   2020101  075.5555 
OTIDES-10015 6 -1 20 011      0.12324413E-09 0.55347685E-10           Mf -   3020101  075.5555 
OTIDES 10015 7 -1 20 011     -0.33385040E-11 0.13022770E-11           Mf +   2020101  075.5555 
OTIDES-10015 7 -1 20 011      0.81334460E-11 0.63643340E-11           Mf -   3020101  075.5555 
OTIDES 10015 8 -1 20 011      0.26618249E-13 0.34867585E-12           Mf +   2020101  075.5555 
OTIDES-10015 8 -1 20 011      0.25638265E-12 0.17456745E-12           Mf -   3020101  075.5555 
OTIDES 10015 9 -1 20 011     -0.26363350E-14-0.45595855E-13           Mf +   2020101  075.5555 
OTIDES-10015 9 -1 20 011      0.14256075E-13 0.26828495E-13           Mf -   3020101  075.5555 
OTIDES 1001510 -1 20 011      0.17219435E-14 0.41710890E-14           Mf +   2020101  075.5555 
OTIDES-1001510 -1 20 011      0.54390050E-15 0.37970200E-15           Mf -   3020101  075.5555 
OTIDES 1001511 -1 20 011      0.25290220E-15 0.73391755E-16           Mf +   2020101  075.5555 
OTIDES-1001511 -1 20 011     -0.93886000E-17 0.24847850E-17           Mf -   3020101  075.5555 
OTIDES 1001512 -1 20 011     -0.63943000E-17-0.18424195E-16           Mf +   2020101  075.5555 
OTIDES-1001512 -1 20 011     -0.47109900E-17 0.11529745E-16           Mf -   3020101  075.5555 
OTIDES 1001513 -1 20 011      0.30607405E-19-0.34794670E-17           Mf +   2020101  075.5555 
OTIDES-1001513 -1 20 011     -0.35836970E-18 0.68144000E-18           Mf -   3020101  075.5555 
OTIDES 1001514 -1 20 011      0.21630475E-18-0.98436700E-19           Mf +   2020101  075.5555 
OTIDES-1001514 -1 20 011      0.33493750E-19 0.28555820E-18           Mf -   3020101  075.5555 
OTIDES 1001515 -1 20 011      0.10084410E-19 0.86366480E-20           Mf +   2020101  075.5555 
OTIDES-1001515 -1 20 011     -0.22614670E-19-0.13092382E-19           Mf -   3020101  075.5555 
OTIDES 10016 0 -1 20 011      0.16933960E-03 0.27857340E-03           Mf +   2020101  075.5555 
OTIDES 10016 1 -1 20 011      0.29637801E-05-0.56625360E-04           Mf +   2020101  075.5555 
OTIDES-10016 1 -1 20 011     -0.47296580E-04 0.46576340E-04           Mf -   3020101  075.5555 
OTIDES 10016 2 -1 20 011      0.37001040E-05-0.12772349E-06           Mf +   2020101  075.5555 
OTIDES-10016 2 -1 20 011      0.53523440E-05 0.19521365E-05           Mf -   3020101  075.5555 
OTIDES 10016 3 -1 20 011     -0.21260750E-07 0.31828500E-06           Mf +   2020101  075.5555 
OTIDES-10016 3 -1 20 011      0.28390685E-06-0.15970010E-06           Mf -   3020101  075.5555 
OTIDES 10016 4 -1 20 011     -0.90264940E-08 0.19414085E-07           Mf +   2020101  075.5555 
OTIDES-10016 4 -1 20 011     -0.46107500E-09 0.24881350E-08           Mf -   3020101  075.5555 
OTIDES 10016 5 -1 20 011      0.37963855E-09 0.22564630E-09           Mf +   2020101  075.5555 
OTIDES-10016 5 -1 20 011      0.91472245E-09 0.82464701E-10           Mf -   3020101  075.5555 
OTIDES 10016 6 -1 20 011      0.38973930E-10 0.11886400E-10           Mf +   2020101  075.5555 
OTIDES-10016 6 -1 20 011      0.10392290E-10 0.33146010E-10           Mf -   3020101  075.5555 
OTIDES 10016 7 -1 20 011      0.10653305E-11-0.20740800E-11           Mf +   2020101  075.5555 
OTIDES-10016 7 -1 20 011     -0.40366250E-12 0.34776520E-11           Mf -   3020101  075.5555 
OTIDES 10016 8 -1 20 011      0.20666950E-12 0.28499300E-13           Mf +   2020101  075.5555 
OTIDES-10016 8 -1 20 011      0.36031799E-13 0.38514650E-12           Mf -   3020101  075.5555 
OTIDES 10016 9 -1 20 011      0.93160380E-14-0.12109795E-13           Mf +   2020101  075.5555 
OTIDES-10016 9 -1 20 011     -0.11345642E-13 0.27085435E-13           Mf -   3020101  075.5555 
OTIDES 1001610 -1 20 011     -0.75359970E-15 0.64509650E-15           Mf +   2020101  075.5555 
OTIDES-1001610 -1 20 011      0.42323130E-15 0.39007850E-15           Mf -   3020101  075.5555 
OTIDES 1001611 -1 20 011      0.76913980E-16 0.18813735E-16           Mf +   2020101  075.5555 
OTIDES-1001611 -1 20 011      0.28139120E-16 0.64404050E-17           Mf -   3020101  075.5555 
OTIDES 1001612 -1 20 011     -0.19561705E-17 0.35287276E-17           Mf +   2020101  075.5555 
OTIDES-1001612 -1 20 011      0.94198495E-17-0.40826294E-17           Mf -   3020101  075.5555 
OTIDES 1001613 -1 20 011      0.27311405E-18 0.54768215E-18           Mf +   2020101  075.5555 
OTIDES-1001613 -1 20 011     -0.13418725E-18-0.43060615E-18           Mf -   3020101  075.5555 
OTIDES 1001614 -1 20 011      0.59353225E-19-0.55747718E-19           Mf +   2020101  075.5555 
OTIDES-1001614 -1 20 011      0.76607775E-19 0.54131582E-19           Mf -   3020101  075.5555 
OTIDES 1001615 -1 20 011     -0.69209230E-20-0.78621275E-21           Mf +   2020101  075.5555 
OTIDES-1001615 -1 20 011      0.18151110E-20-0.14379182E-20           Mf -   3020101  075.5555 
OTIDES 1001616 -1 20 011     -0.14253621E-20-0.15783797E-20           Mf +   2020101  075.5555 
OTIDES-1001616 -1 20 011     -0.12742989E-20 0.19278193E-20           Mf -   3020101  075.5555 
OTIDES 10017 0 -1 20 011     -0.20734730E-02-0.32165540E-03           Mf +   2020101  075.5555 
OTIDES 10017 1 -1 20 011      0.50578120E-04 0.10771202E-03           Mf +   2020101  075.5555 
OTIDES-10017 1 -1 20 011     -0.24708900E-05-0.69107585E-04           Mf -   3020101  075.5555 
OTIDES 10017 2 -1 20 011      0.12896045E-05 0.44811100E-06           Mf +   2020101  075.5555 
OTIDES-10017 2 -1 20 011      0.34373805E-05 0.23892810E-05           Mf -   3020101  075.5555 
OTIDES 10017 3 -1 20 011     -0.11518245E-06-0.76707195E-07           Mf +   2020101  075.5555 
OTIDES-10017 3 -1 20 011      0.79619499E-08 0.50848805E-07           Mf -   3020101  075.5555 
OTIDES 10017 4 -1 20 011     -0.98212355E-09 0.56290385E-08           Mf +   2020101  075.5555 
OTIDES-10017 4 -1 20 011      0.11479495E-08-0.77068815E-08           Mf -   3020101  075.5555 
OTIDES 10017 5 -1 20 011     -0.13654265E-09 0.57493810E-10           Mf +   2020101  075.5555 
OTIDES-10017 5 -1 20 011     -0.18303795E-09-0.32398360E-10           Mf -   3020101  075.5555 
OTIDES 10017 6 -1 20 011      0.46562500E-10-0.12362900E-10           Mf +   2020101  075.5555 
OTIDES-10017 6 -1 20 011      0.10764480E-10 0.31643190E-10           Mf -   3020101  075.5555 
OTIDES 10017 7 -1 20 011      0.75185799E-12 0.78814501E-13           Mf +   2020101  075.5555 
OTIDES-10017 7 -1 20 011     -0.71539401E-12 0.10975085E-11           Mf -   3020101  075.5555 
OTIDES 10017 8 -1 20 011      0.94102690E-13 0.26120415E-13           Mf +   2020101  075.5555 
OTIDES-10017 8 -1 20 011      0.40551510E-13 0.11978279E-12           Mf -   3020101  075.5555 
OTIDES 10017 9 -1 20 011     -0.34866565E-14 0.13017120E-14           Mf +   2020101  075.5555 
OTIDES-10017 9 -1 20 011     -0.10874814E-13 0.60740170E-14           Mf -   3020101  075.5555 
OTIDES 1001710 -1 20 011      0.32237280E-15 0.97131250E-16           Mf +   2020101  075.5555 
OTIDES-1001710 -1 20 011      0.59840820E-15-0.20327449E-16           Mf -   3020101  075.5555 
OTIDES 1001711 -1 20 011      0.13529380E-16 0.24222295E-16           Mf +   2020101  075.5555 
OTIDES-1001711 -1 20 011      0.23785100E-16 0.32677650E-17           Mf -   3020101  075.5555 
OTIDES 1001712 -1 20 011      0.33058824E-17-0.10612773E-17           Mf +   2020101  075.5555 
OTIDES-1001712 -1 20 011      0.34863656E-17 0.61159666E-18           Mf -   3020101  075.5555 
OTIDES 1001713 -1 20 011      0.11764619E-18 0.10281600E-19           Mf +   2020101  075.5555 
OTIDES-1001713 -1 20 011      0.14531691E-18-0.23030710E-18           Mf -   3020101  075.5555 
OTIDES 1001714 -1 20 011      0.22994515E-19 0.20984275E-19           Mf +   2020101  075.5555 
OTIDES-1001714 -1 20 011      0.19937500E-21-0.21419550E-20           Mf -   3020101  075.5555 
OTIDES 1001715 -1 20 011     -0.34606250E-22 0.10537510E-20           Mf +   2020101  075.5555 
OTIDES-1001715 -1 20 011      0.90573755E-21-0.23584810E-20           Mf -   3020101  075.5555 
OTIDES 1001716 -1 20 011     -0.18474640E-21 0.16086605E-21           Mf +   2020101  075.5555 
OTIDES-1001716 -1 20 011     -0.41560260E-21-0.16602635E-21           Mf -   3020101  075.5555 
OTIDES 1001717 -1 20 011     -0.21861210E-22-0.65459300E-22           Mf +   2020101  075.5555 
OTIDES-1001717 -1 20 011     -0.11769430E-22 0.42366000E-22           Mf -   3020101  075.5555 
OTIDES 10018 0 -1 20 011     -0.64499110E-03 0.20314880E-03           Mf +   2020101  075.5555 
OTIDES 10018 1 -1 20 011      0.45990320E-04-0.36358306E-04           Mf +   2020101  075.5555 
OTIDES-10018 1 -1 20 011     -0.12072950E-04 0.38608833E-04           Mf -   3020101  075.5555 
OTIDES 10018 2 -1 20 011     -0.11157329E-05-0.27962625E-05           Mf +   2020101  075.5555 
OTIDES-10018 2 -1 20 011     -0.11759531E-05 0.30569250E-06           Mf -   3020101  075.5555 
OTIDES 10018 3 -1 20 011      0.93345400E-07 0.14982701E-06           Mf +   2020101  075.5555 
OTIDES-10018 3 -1 20 011      0.20249960E-06-0.17188519E-06           Mf -   3020101  075.5555 
OTIDES 10018 4 -1 20 011     -0.18046414E-08 0.32042430E-08           Mf +   2020101  075.5555 
OTIDES-10018 4 -1 20 011      0.10747156E-08 0.19633950E-08           Mf -   3020101  075.5555 
OTIDES 10018 5 -1 20 011      0.65595653E-09 0.15086945E-09           Mf +   2020101  075.5555 
OTIDES-10018 5 -1 20 011      0.65598147E-09-0.37833975E-09           Mf -   3020101  075.5555 
OTIDES 10018 6 -1 20 011      0.10894607E-10-0.42138245E-11           Mf +   2020101  075.5555 
OTIDES-10018 6 -1 20 011      0.11332223E-10 0.17784675E-11           Mf -   3020101  075.5555 
OTIDES 10018 7 -1 20 011      0.72342510E-12-0.56775135E-12           Mf +   2020101  075.5555 
OTIDES-10018 7 -1 20 011     -0.13079009E-11 0.34585905E-12           Mf -   3020101  075.5555 
OTIDES 10018 8 -1 20 011      0.74489095E-13 0.36240720E-13           Mf +   2020101  075.5555 
OTIDES-10018 8 -1 20 011      0.61749850E-14 0.14185890E-13           Mf -   3020101  075.5555 
OTIDES 10018 9 -1 20 011      0.23279230E-14 0.36544029E-14           Mf +   2020101  075.5555 
OTIDES-10018 9 -1 20 011     -0.49627650E-14-0.37987441E-14           Mf -   3020101  075.5555 
OTIDES 1001810 -1 20 011     -0.22363141E-15-0.91586607E-16           Mf +   2020101  075.5555 
OTIDES-1001810 -1 20 011      0.13587749E-15-0.90266993E-16           Mf -   3020101  075.5555 
OTIDES 1001811 -1 20 011     -0.18948550E-16 0.80592460E-17           Mf +   2020101  075.5555 
OTIDES-1001811 -1 20 011     -0.27691300E-17 0.17386854E-16           Mf -   3020101  075.5555 
OTIDES 1001812 -1 20 011      0.80614620E-18 0.83027820E-18           Mf +   2020101  075.5555 
OTIDES-1001812 -1 20 011      0.73440994E-20 0.38160480E-18           Mf -   3020101  075.5555 
OTIDES 1001813 -1 20 011     -0.48460740E-19 0.29112025E-19           Mf +   2020101  075.5555 
OTIDES-1001813 -1 20 011      0.77733200E-20 0.17367145E-19           Mf -   3020101  075.5555 
OTIDES 1001814 -1 20 011     -0.35838450E-20 0.36874945E-20           Mf +   2020101  075.5555 
OTIDES-1001814 -1 20 011     -0.58361300E-21 0.51831295E-20           Mf -   3020101  075.5555 
OTIDES 1001815 -1 20 011     -0.52825580E-21 0.38274735E-21           Mf +   2020101  075.5555 
OTIDES-1001815 -1 20 011      0.98096700E-22 0.30493525E-21           Mf -   3020101  075.5555 
OTIDES 1001816 -1 20 011      0.74011700E-23 0.14183235E-22           Mf +   2020101  075.5555 
OTIDES-1001816 -1 20 011     -0.40271550E-22-0.32200785E-22           Mf -   3020101  075.5555 
OTIDES 1001817 -1 20 011     -0.83749415E-23-0.45424420E-23           Mf +   2020101  075.5555 
OTIDES-1001817 -1 20 011     -0.39142985E-23 0.31813670E-23           Mf -   3020101  075.5555 
OTIDES 1001818 -1 20 011      0.45744405E-24-0.31152235E-24           Mf +   2020101  075.5555 
OTIDES-1001818 -1 20 011      0.24827065E-24 0.52375815E-24           Mf -   3020101  075.5555 
OTIDES 100 2 0 -1 20 111          0.00306500    -0.00078900           Mtm    2020111  085.4555 
OTIDES 100 2 0  1120 011        .8412108E-02  -.4720655E-02           O1 +    120101  145.5555 
OTIDES-100 2 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 2 1  1120 011       -.1862261E-01   .1795854E-01           O1 +    120101  145.5555 
OTIDES-100 2 1  1120 011        .5934244E-02  -.1014711E-01           O1 -   1120101  145.5555 
OTIDES 100 2 2  1120 011        .5415786E-02  -.1997989E-02           O1 +    120101  145.5555 
OTIDES-100 2 2  1120 011       -.2550502E-03  -.5976676E-03           O1 -   1120101  145.5555 
OTIDES 100 3 0  1120 011        .6569680E-02   .6683021E-02           O1 +    120101  145.5555 
OTIDES-100 3 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 3 1  1120 011        .1386940E-01   .1631735E-02           O1 +    120101  145.5555 
OTIDES-100 3 1  1120 011       -.5158433E-02   .1081974E-01           O1 -   1120101  145.5555 
OTIDES 100 3 2  1120 011        .2534617E-02  -.2954057E-02           O1 +    120101  145.5555 
OTIDES-100 3 2  1120 011       -.6577455E-03   .1558619E-02           O1 -   1120101  145.5555 
OTIDES 100 3 3  1120 011       -.1684285E-02   .1603363E-02           O1 +    120101  145.5555 
OTIDES-100 3 3  1120 011       -.8940349E-03  -.1285869E-02           O1 -   1120101  145.5555 
OTIDES 100 4 0  1120 011       -.4210918E-02   .2162299E-01           O1 +    120101  145.5555 
OTIDES-100 4 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 4 1  1120 011       -.1542733E-01   .2305630E-02           O1 +    120101  145.5555 
OTIDES-100 4 1  1120 011       -.3221610E-02   .5135686E-02           O1 -   1120101  145.5555 
OTIDES 100 4 2  1120 011        .8633018E-03  -.1443616E-02           O1 +    120101  145.5555 
OTIDES-100 4 2  1120 011       -.1331153E-03   .1528426E-04           O1 -   1120101  145.5555 
OTIDES 100 4 3  1120 011       -.5094861E-03   .3086773E-03           O1 +    120101  145.5555 
OTIDES-100 4 3  1120 011        .3834317E-03   .1728844E-03           O1 -   1120101  145.5555 
OTIDES 100 4 4  1120 011        .6246735E-04  -.1577745E-03           O1 +    120101  145.5555 
OTIDES-100 4 4  1120 011        .4037598E-04   .1660066E-03           O1 -   1120101  145.5555 
OTIDES 100 5 0  1120 011       -.1491521E-01  -.2354332E-02           O1 +    120101  145.5555 
OTIDES-100 5 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 5 1  1120 011        .9465070E-02  -.3849141E-02           O1 +    120101  145.5555 
OTIDES-100 5 1  1120 011        .1788983E-02  -.2918211E-02           O1 -   1120101  145.5555 
OTIDES 100 5 2  1120 011        .5254680E-03  -.1316960E-03           O1 +    120101  145.5555 
OTIDES-100 5 2  1120 011        .3001239E-03  -.2772374E-03           O1 -   1120101  145.5555 
OTIDES 100 5 3  1120 011        .4498590E-04   .8344319E-04           O1 +    120101  145.5555 
OTIDES-100 5 3  1120 011        .3018353E-04  -.7670387E-04           O1 -   1120101  145.5555 
OTIDES 100 5 4  1120 011        .2088148E-04  -.2497397E-04           O1 +    120101  145.5555 
OTIDES-100 5 4  1120 011        .6935357E-05   .1260494E-04           O1 -   1120101  145.5555 
OTIDES 100 5 5  1120 011        .1186368E-04  -.4397928E-05           O1 +    120101  145.5555 
OTIDES-100 5 5  1120 011        .8091805E-05   .2669843E-05           O1 -   1120101  145.5555 
OTIDES 100 6 0  1120 011       -.1087740E-01   .5660003E-02           O1 +    120101  145.5555 
OTIDES-100 6 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 6 1  1120 011       -.2510954E-02   .5277680E-03           O1 +    120101  145.5555 
OTIDES-100 6 1  1120 011       -.5222636E-03  -.1390934E-02           O1 -   1120101  145.5555 
OTIDES 100 6 2  1120 011        .3869639E-03   .8869766E-04           O1 +    120101  145.5555 
OTIDES-100 6 2  1120 011       -.1952565E-04  -.7370339E-05           O1 -   1120101  145.5555 
OTIDES 100 6 3  1120 011       -.7718030E-05   .5484718E-04           O1 +    120101  145.5555 
OTIDES-100 6 3  1120 011       -.3229635E-05  -.4472733E-04           O1 -   1120101  145.5555 
OTIDES 100 6 4  1120 011        .1608733E-04  -.1059958E-04           O1 +    120101  145.5555 
OTIDES-100 6 4  1120 011        .6033007E-05   .2897861E-06           O1 -   1120101  145.5555 
OTIDES 100 6 5  1120 011        .1300657E-05  -.8654641E-06           O1 +    120101  145.5555 
OTIDES-100 6 5  1120 011       -.8430325E-06   .2279013E-05           O1 -   1120101  145.5555 
OTIDES 100 6 6  1120 011       -.6963983E-06   .2638776E-07           O1 +    120101  145.5555 
OTIDES-100 6 6  1120 011       -.2497973E-06  -.7219475E-07           O1 -   1120101  145.5555 
OTIDES 100 7 0  1120 011        .3777042E-03  -.1120864E-01           O1 +    120101  145.5555 
OTIDES-100 7 0  1120 011        .0000000E+00   .0000000E+00           O1 -   1120101  145.5555 
OTIDES 100 7 1  1120 011        .2065047E-02  -.2553764E-02           O1 +    120101  145.5555 
OTIDES-100 7 1  1120 011        .1771428E-02  -.1661156E-02           O1 -   1120101  145.5555 
OTIDES 100 7 2  1120 011        .1051995E-03   .3834924E-03           O1 +    120101  145.5555 
OTIDES-100 7 2  1120 011        .1730923E-04  -.4554291E-04           O1 -   1120101  145.5555 
